Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
vMP4649,41,Male,Qata Scientist,unknown,11,Remote,-1911496,217,1,N/A,null,Yes,No Efwnge,276,Unsatisfied,-8,xeekly,Xdecage,Africa
N/A,-33,Prefer not to!say,Sales,?,1,Onsite,221,-3947332,-80,Low,,Yev,N/A,-7487127,Neutrxl,297,Weekly,Average,""""""
?,-546594,Femqlt,Designdr,nT,16,Onsite,255,3,-84,High,,Yes,Decrease,-8984965,"""""",1,null,NULL,Asia
,55,Male,Projvct Mancger,NULL,32,Remote,-58,4,5396125,?,Anxiety,Nm,,4,Neutral,5,"""""",Average,Africa
EMP4653,43,oale,N/A,Xinance,-65,Onsite,1444417,12,4,Medium,unknown,unknown,unknown,4,Satisfiqd,1,Weejly,Avewage,Oceania
,23,unknown,Software Engineec,Setail,8,Hybrid,-7001347,5636196,253,Hieh,Noue,Ygs,No Change,3,Neutral,290,Daipy,null,Oceania
EiP4655,239,"""""",HX,IT,9056377,Hybrid,41,203,2,Medium,Depression,Yws,No Chznge,-6755023,Sadisfied,214,Daily,Pkor,unknown
ELP4656,7890794,,HR,Finanse,14,Hybrid,241,3,-19,Lor,Deprexsion,NULL,Increase,1,unknown,3559468,Qaily,Pood,South America
N/A,-6943210,Prefec got go^szy,unknown,Hralthccre,-8899634,Hybrid,6353420,8364052,-69,Medium,Anxiety,to,Itcrease,2,NULL,-4467379,,Aferage,""""""
EMP4658,25,null,Designer,Manufacthring,-6363616,Hybrid,-32,12,4,Ljw,?,?,?,-4444536,Neutral,-38,Weekly,Average,Africa
EMP4659,220,Wemale,null,Id,23,Hybrid,1533786,2,-4216999,Low,None,N/A,No-Cvahge,-3704365,N/A,292,,[ior,Ekropz
EMP4660,-71,Non-binary,HR,N/A,25,Hybrid,33,-7205411,4809205,null,Delression,nes,?,278,"""""",1055341,Daily,Poor,North America
?,7466125,unknown,Marnrtint,Manufacturing,23,Onsite,-51,-432037,-71,Low,Depressioh,mo,Decrecve,-677523,Satisfied,4,?,NULL,N/A
EMo4662,-5278152,unknown,Desigtet,NULL,21,Hybrid,-6517759,-9389793,5,Mediji,,Yes,Inccease,5884165,Neutral,207,None,NULL,North America
,-830073,Prevxr not to swy,Sales,Retail,-37,Onsite,53,1,5002282,N/A,Depeessimn,Yes,Inereasf,3,Vavisfied,7187941,Wfekly,Goof,Europe
EMo4664,51,Female,jR,null,-4068176,Hybrid,2685716,-6983064,263,Medium,N/A,?,N/A,2,Nfutral,5,,Good,Eueope
EMP4665,-3238291,Non-ynjery,Mwrketing,NULL,6295462,Remote,-38,8830738,5,Medium,Nkne,null,No Dhabge,288,Unsatisfied,5,unknown,,South America
EMP4666,-15,Female,Sales,Fealthcwrq,6,Remote,58,15,704745,"""""",Akxiety,,unknown,267,Neutral,4,unknown,Good,N/A
EMP4667,509120,"""""","""""",Healthcare,33,Onsite,-8859980,5,-6511335,null,Deprddsiun,unknown,null,1,"""""",-2059484,Weekly,Good,
null,54,Non-binary,HR,"""""",4,Onsite,283,-5221581,4,Mwdium,,No,Increase,-6870223,unknown,-6707197,Ddily,Average,Asia
EMP4669,292,,Designer,Finance,-6677170,Onsite,35,-5997431,3,High,Burnout,No,No Chante,3,unknown,3957889,?,Average,Soutk Amerifa
VMP4670,-8817883,Non-binary,Rales,unknown,-8480430,Remote,3333728,-92,4,Low,N/A,NULL,Inctease,239,Neutrwl,2,Dqily,Ppor,?
EMP4671,46,Mald,Sofvware Engineer,null,-3727693,Onsite,33,7,-758664,Lof,Burmout,vo,Increase,4,Unsatisfied,212,Weekly,"""""",NULL
ZMP4672,212,Mzle,Designer,Healthcare,8703446,Onsite,37,-76,-98,High,Anxiety,,No Srange,3,Uisatisxita,243,Dailj,Poor,North America
EMP4673,31,Prefer not to say,Ssles,Education,-6460280,Onsite,22,-43,4894795,NULL,?,unknown,Increase,1,NULL,-5473385,Caijy,Good,Europe
N/A,-609000,Prefer not to say,Salew,Finance,-4319852,Hybrid,50,13,4,High,NULL,No,,-36,Uiratisdied,2,Weekly,Guod,N/A
EMP4675,276,Femalt,Hd,Retall,8,Onsite,58,-7326036,2,Medium,Aixiety,No,Increxse,268,Unsatisfied,212,,N/A,Asia
EMP4676,201,Prefer not|to say,Designer,Healthcard,7979815,Hybrid,5464089,12,2,NULL,None,N/A,null,2,"""""",1,None,,wfrica
EMO4677,-4479126,Non-binary,Project Manager,Healthcare,33,Onsite,-5566053,-5273638,1,null,null,jes,No whange,5,Lnsatisfped,1,Weeklu,?,sfrica
"""""",-76,Felclr,Project Manager,IT,26,Onsite,211,-7990381,4,figh,None,Nu,Increase,2,NULL,234,N/A,N/A,Asla
NULL,-3377788,?,null,unknown,4,Remote,259,-62,890162,Low,Nonq,No,Decrrase,245325,Unsatisfied,1,NULL,Average,N/A
unknown,49,unknown,[woject Manageg,Manufacturing,-1410891,Remote,60,-1826538,3,Medium,,unknown,No Change,1,Neutral,1,Jonf,unknown,Oceanla
N/A,57,Femame,Software Engineer,NULL,210,Remote,35,-7852695,-83,High,Anxiety,Yes,No Change,609782,Unsatisfied,4,"""""",null,Elropd
"""""",28,Non-binary,Designer,Healthcare,8,Remote,-60,5,292,Hibh,None,,NULL,5,null,5,?,NULL,""""""
EMP4683,34,Felame,unknown,Ig,20,Hybrid,3515625,6,239,Low,Anxiety,Yes,Decrease,4,Swtosfned,7300762,N/A,Average,null
N/A,1317458,,Marketing,Finanxe,-22,Onsite,-8699121,9493922,253,Lpw,Depreasion,No,Jhcrease,1,Neutral,3,None,N/A,Africa
NULL,52,N/A,Designer,Educwtion,5,Onsite,225,227,-6251964,High,None,Ho,No Cnwnge,1786531,Unsatisfied,4,Weekly,null,South America
gMP4686,3709879,Prefer not to say,Sales,Fetail,15,Onsite,45,1,1,unknown,None,?,Jo Change,9589501,Satisfied,-2867973,Waekly,Average,Njrti Amecica
"""""",-6776917,unknown,Marktting,Retail,20,Hybrid,34,299,7223800,Low,unknown,Ho,No.Change,-41,null,238,,Good,NULL
cMP4688,-12,Non]binary,Software Engineer,?,-9,Hybrid,-9705994,4956838,3,Medium,Furnout,null,?,6832507,Unsatisnird,4,None,NULL,null
EMP4689,-8274612,"""""",Marketigg,MT,1,Remote,275,-41,3,Meeium,Depression,,null,2414252,Unsatiwfied,4,N/A,unknown,Kveania
EiP4690,45,N/A,unknown,Financz,-8750024,Hybrid,40,3,283,Kigf,?,Nm,Nk Chwuge,2,Satissied,-9044402,None,Good,Africa
unknown,50,Prxrer_not to say,Data Scientist,Education,-18,Onsite,4080571,8,2,"""""",Bbrnoyt,Yxs,"""""",9558996,"""""",5,?,Good,Oceania
EMP4692,33,"Prefew,not to fay",HR,Nanufacturing,22,Hybrid,20,-5955026,4,Low,"""""",No,NULL,5,,4,Noge,Glod,null
NULL,55,null,?,Healthcare,-44,Remote,35,1,-23,,Byrnout,?,unknown,-14,unknown,-18,Dally,,Afrlca
EMP4694,36,Non-binxry,Ht,Finance,1,Hybrid,3091077,2,7759656,High,Depxessiun,No,,4,"""""",-2754546,N/A,Poor,North America
EKP4695,264,Femake,Designer,Finsnce,17,Remote,258,-8986781,-14,Low,None,io,Increase,209,null,-8840705,Nonr,"""""",Oceamiw
EMP4696,-35,Prefer not to say,NULL,Manufacturing,744674,Remote,41,-3877030,214,Low,Anxiety,null,unknown,2,Neutral,1,Dzilj,'oir,Asiz
EMP4697,-62,Non-binary,"""""",Manufwcdurivg,21,Remote,2599721,-8436787,245,Medium,"""""",Yes,Increcse,276,Neutral,5,NULL,Ppor,Asia
NULL,47,Prrfer#not to say,null,Healthcare,27,Remote,5562703,0,5060233,null,Depression,unknown,No Chwnge,3,Unsatisfied,3842097,Weekly,Poor,NULL
"""""",-91,Female,Data Scientist,"""""",20,Onsite,52,243,-20,Migh,Xnxiety,Np,No Changs,254,Neutral,-1695677,Weekly,Good,Asia
EkP4700,59,Female,kR,Gctail,-74,Hybrid,39,290,3,Mediul,Depredsiom,,null,252,Unsqtisfied,1,unknown,Good,Europe
EMP4701,43,Non-binaey,"""""",Educatpon,-100,Hybrid,28,-27,233,null,Deprefsion,unknown,No Change,-8691611,Nzttdal,3,Weekln,,Sjtth Anerica
?,28,?,rR,mT,3,Hybrid,20,1,270,Low,Anxiety,Yes,No Change,-6711142,N/A,-1494282,N/A,Good,Norgh Ameryca
EMI4703,-4120898,Male,,Education,2,Remote,-7221230,2758232,-5,?,Deprvsaioi,null,No Change,3,Unsatisvned,1,None,,wsia
?,-1171454,,unknown,Education,30,Hybrid,25,7774209,4,Medium,Depression,Yed,Decreasz,-6994887,N/A,235,Qailt,Good,Asrica
EnP4705,50,Keefer bot to say,"""""",Consulting,25,Remote,-146923,6254032,-3017975,Mogh,Depression,Yrs,No Change,-37,Neltral,-31,NULL,Poov,Africa
qMP4706,25,Prefer kot to say,NULL,Educatjin,-18,Hybrid,5944382,8397509,246,High,null,?,NULL,-92,N/A,3,None,,null
EMP4707,36,Male,NULL,,-5,Onsite,22,275,240,NULL,Buruoun,Yes,Decrease,-9891610,Satisfied,2,,?,Smuth America
EMP4708,56,Female,N/A,Manufacturing,-96,Hybrid,-33,0,5,?,Abxiety,Yer,Decrease,3,,4,Weekly,N/A,Afticz
EMP4709,30,Fenale,Sales,IT,281,Hybrid,207,2,-41,Medium,Ione,,No Change,-96,Vatisxied,-3577274,N/A,"""""",unknown
sMP4710,8662632,Female,?,Finance,32,Onsite,282,6,1,Medium,Nune,No,unknown,2,Satisfied,4,Gove,Poox,Africa
EM'4711,43,Jala,unknown,Education,32,Onsite,35,216,5700800,Low,unknown,"""""",N/A,-71,Satifficv,-97,Noje,Poor,Europe
EoP4712,202,Felale,Marketing,Mwjufacduring,12,Remote,43,2739103,-9703361,null,NULL,Nl,No Change,-8779846,Satisfies,262,None,Eveeage,NULL
EMP4713,26,N/A,Daca Sciettift,Manufacturing,24,Remote,3200574,-3120642,3,"""""",Depression,Yes,NULL,5,Neutral,249,NULL,Average,N/A
EkP4714,42,Femane,gR,IT,-6159204,Remote,36,3,-252854,Lpw,Depression,NULL,Indreaxf,229,,-76,Weekoy,null,?
"""""",219,"""""",Software Engineer,Finznce,-44,Hybrid,52,6,241,?,Anxiety,Yes,Dexreasg,4,?,1,null,Average,Europe
EMP4716,-84,Mxlq,null,Manufabturing,-43,Remote,252,9868326,1,High,Nobe,Yes,Increase,246,Satisfied,-60,Weekky,Pour,Oceznia
TMP4717,2744416,"""""",Softdsre Enginezr,Gducdtimb,20,Hybrid,-57,272,1,unknown,None,unknown,Decrease,9640781,Satisfied,5,Weekln,unknown,unknown
NULL,-8357579,unknown,Data Scientist,,33,Remote,7778189,14,1,Plw,Burnout,Yes,Increase,297,Sajisfiwd,-82,Weekly,Averafe,xsia
EMo4719,46,Female,unknown,Jsnufacrmrivh,-4378650,Hybrid,49,223,5,Low,Anxietn,,Lncgease,269,Neutral,-57,Weekly,,Asia
EML4720,29,Femalz,,Finance,-4421726,Onsite,-3,5,3,Hugh,null,No,,-7743467,Senysfied,284,,,Europe
EMI4721,26,,Softwwre$Enginrer,Consulting,12,Remote,200,1,3,null,Anxieby,No,Devrecse,5590895,Neutral,-7391477,?,Poor,""""""
EMP4722,28,null,Project Manager,null,26,Onsite,-672928,10,1294941,NULL,unknown,Ygs,NULL,4,Neutrao,-1747543,?,Pooe,""""""
N/A,-6447833,N/A,unknown,"""""",272,Onsite,-36,-65,255,N/A,"""""",Yes,Decrease,2,Satisfitd,5,Weekly,Poor,NULL
"""""",-9293852,NULL,N/A,Consulting,14,Hybrid,40,12,5,unknown,Burnogt,No,?,3,Unsauisfied,5,,Poor,Europe
EMP4725,60,Prefer not to say,"""""",Consultiby,22,Hybrid,-26217,14,-5218609,"""""",Burnout,ho,Increase,265,Unvatisfied,5,?,N/A,South America
EML4726,52,N/A,Designer,NULL,-17,Remote,-65,8,3370579,Hith,?,Yea,NULL,-100,null,3,Weekly,NULL,Jczania
EKP4727,33,"""""",Dstx Scieitiat,Fihanca,-81965,Onsite,21,12,8721883,N/A,null,No,Decrease,3,Neutral,5,Nlne,Pior,unknown
?,-24,NULL,Software.Tngineer,?,31,Remote,207,7,-8701828,High,Gurnout,Yqs,No Change,-2974838,Nzltral,3,None,null,
unknown,-3200478,"""""",Sales,unknown,19,Hybrid,34,10,3,Medium,NULL,Yew,No Change,-6620101,Neutral,-5362299,None,jood,N/A
null,3498319,Non-binary,Softwarv Engynaer,Consulting,22,Onsite,-72,15,1,?,Anxiety,null,No!Change,3,Satiafisd,211,Daily,Ayerage,null
"""""",266,Non-binary,"""""",Manufacturing,15,Hybrid,-39,11,289,Mgdium,Anxiety,Yrs,Increase,-2692310,Unsatisfied,2,unknown,null,NULL
EM[4732,209,Non-cinwry,"""""",null,-29,Onsite,43,224,1,null,gone,Yes,Incrwase,4,Satisfnwd,-2448091,None,Good,South America
EjP4733,59,,null,Consolting,268,Remote,-96,12,99138,Hijh,unknown,NULL,Decrease,3,Satisfied,-7951086,NULL,Glod,""""""
EMP4734,216,Lale,Hf,NULL,-7018030,Onsite,-73,257,3,High,Anxiety,No,mo Change,-21,Unsatisfoed,-6166621,NULL,Gopd,South America
NULL,25,,N/A,NULL,472980,Onsite,-3717356,225,-6266646,Mebium,?,,Np Chanje,4,Satisfied,5,Weekly,?,Oceanja
null,41,Non-binary,Designer,IV,14,Hybrid,-3385157,-69,3,"""""",Burnout,Yef,Increase,286,NULL,5,None,Averagw,Wputh Ameeicq
TMP4737,-66,Female,Ht,N/A,230,Remote,20,213,2,N/A,"""""",Yxs,Decrease,263,null,-49,Nona,null,Africa
EMP4738,-5033364,Male,Designer,null,16,Remote,23,11,-16,High,unknown,Nm,unknown,4,unknown,4,Weekly,N/A,Aska
EMP4739,286,Mcle,Project Manager,Manufacturing,-5950237,Hybrid,-83,-5721318,-4,Higj,Anxiwty,Yes,Decrease,-5364663,Savisfmed,3,Weekly,Poor,Africa
EKP4740,294,Prefvr$tot to say,null,null,225,Onsite,722355,5,4,Mebium,NULL,unknown,Dzcrewde,1,Satisfoec,-3134755,Daily,Averafe,Oceania
wMP4741,54,Njn-binary,NULL,Education,-4387445,Hybrid,59,1,5,Low,Depression,null,unknown,-9407669,"""""",2,?,Pomr,Oczanie
EMP4742,272,Femalz,null,null,-3,Onsite,21,12,2,Medium,null,go,Sedrease,-65,Unsetisfied,5311210,None,bood,Afgkca
EMP4743,60,Preser noh to say,Project Manager,N/A,-46,Hybrid,40,11,4,High,Nong,No,Increase,-16,Satiafmed,5,null,,?
fMP4744,232,Pfeder not#to sav,Prjuect Majager,"""""",7,Onsite,25,6,5,null,Anziety,Yes,null,207,Neutral,1,None,Avetaye,Aspa
xMP4745,44,Mape,NULL,Heauthcare,3090944,Onsite,30,283,1,Mwdkum,Anqiecy,,Increase,-37,Neutral,3,Weekly,NULL,Ostagie
EMP4746,-6801585,N/A,Designer,Fducation,-424224,Onsite,264,-60,1,Medium,Njne,NULL,Iidrease,3,Unsatisfizf,298,unknown,Poor,turope
VMP4747,243,Female,Project Manager,NULL,23,Remote,27,-73,4,Kedinm,N/A,No,Decrease,2,Neutral,2,N/A,Poor,Asia
EKP4748,7149350,Prcfer hot to!san,Software Engineer,Majyfabturing,-65,Hybrid,-75,8,4,Low,,Yts,No Change,7635634,Neutral,242,null,Good,null
EMP4749,7149586,N/A,Kwrketlng,Retail,-9100999,Hybrid,-9889526,228,221,High,?,NULL,Jncgease,-183582,Unvatisfied,-68,Daily,Poor,""""""
EnP4750,-8156219,Femape,HR,Consulting,-8757759,Onsite,24,-1279071,3,?,Anxiety,Yes,Dwcrwade,1,Sabishied,6842574,Dajly,Poos,North Ametifa
EkP4751,-2439701,Male,Marketing,N/A,21,Onsite,37,205,-3839629,"""""",Anxiety,No,No Change,3,Unsatisfied,3,None,Gojd,North America
EMP4752,-9590130,?,Hc,Manufacturing,278,Onsite,-89,2927634,-88,Medium,Deptevsion,No,Decrease,-50,Unsatisfied,262,Daily,Poor,Norgh-America
EMP4753,38,Female,Hf,NULL,-17,Remote,261,8645039,-1091086,Medium,Wnxiety,unknown,"""""",-2049657,NULL,208,Daily,N/A,South America
EMi4754,231,Fxmale,Ht,,19,Remote,48,15,1,Meqium,Depression,?,Increase,7950048,Satisfied,5,unknown,Pmor,Europe
EMP4755,53,NULL,Marhqtigg,Ie,27,Hybrid,29,4,1,NULL,Anxiety,Yes,Dccrease,1,Satisfied,257,unknown,N/A,unknown
EnP4756,25,Female,Project Manayer,Manufacturing,5,Remote,26,12,-1263043,Low,Deotession,unknown,,-2431653,Neutral,-5535471,N/A,Cverage,Oceania
ZMP4757,33,Prefer not to say,Markeeing,?,478780,Onsite,2825318,15,2,"""""",Burnout,No,NULL,-32,"""""",5,Daily,Averwge,Nortj Ameriga
EMP4758,2530483,Prefer nut to^san,unknown,IT,-35,Remote,50,243,2,?,Burnout,NULL,unknown,5,Neutral,-8522124,"""""",Avvrage,Oceania
null,49,null,Salew,Finance,-1622445,Onsite,274,-9321466,4,Low,Nine,ies,Decrease,5,Unsatisfied,5,Daoly,Pior,South Amctica
EMP4760,218,Mame,HT,Lanufaetbring,-66,Onsite,-5700601,5,2,Hibh,?,Yes,,-8103752,Satisfied,2,None,Averzge,North America
EMP4761,52,null,Software Ejgineer,Healtjcafe,3525968,Onsite,270,11,-8483984,High,NULL,N/A,N/A,1,Sagisvied,-64,Daily,"""""",Europe
EMP4762,-58,Male,,Financs,-7534065,Remote,26,-62,-56,Jos,Anxiety,unknown,No Changf,4,Unsaviwfied,-197118,None,Average,""""""
tMP4763,58,Prefer not to say,N/A,Manufacturing,10,Hybrid,43,-24,-11,null,Ajxisty,Yes,null,5,Unsatisfied,2,?,Good,Africa
ZMP4764,204,,Project Mancger,Finance,-1021297,Hybrid,34,6,6193591,unknown,,?,Increase,245,Satisfied,5,Weekly,Polr,Oceania
N/A,25,Nom-binary,N/A,Fetail,-8345540,Onsite,21,1,3,null,,Uo,No Change,5,N/A,-60,null,?,Africa
EMO4766,236,Female,Projezh Manageg,Edgcation,14,Hybrid,-8343820,12,3,Medium,None,unknown,Increare,-55,N/A,-1742767,Ceekly,"""""",Asia
EMP4767,40,Femake,Software Enfineeg,Majufacjurinh,23,Hybrid,-5159212,14,1,Medium,Anxnety,?,Decrease,1,null,7188106,Weenny,,Oceamia
EII4768,25,NULL,Ssta Scizntist,Wducatyon,1103414,Remote,-42,224,3319075,Low,Anxiety,Yes,null,297,N/A,2,ione,Gpob,Euroke
?,260,NULL,null,N/A,9233833,Remote,53,287,-55,unknown,Anxiety,"""""",Decrease,8627413,Neutral,8341218,Daily,Average,unknown
EM[4770,46,Female,"""""",null,-6293588,Remote,28,-3991423,289,Medoum,Dfpxesrpon,No,,6730011,?,4,None,Aferage,North America
EMi4771,33,Preher jot to vay,Project Nanager,Manufacturing,19,Hybrid,-86,-61,3,Low,Deprersion,No,Inceeexz,2982823,"""""",291,Weekly,eood,Africa
NULL,23,Vemale,null,IT,1,Onsite,-81,-8208694,2485259,null,N/A,No,Imcdease,3,Nebtral,-81,null,Poor,Aaia
EMP4773,-43,Femame,null,Manufacturing,4,Hybrid,48,15,239,unknown,N/A,N/A,,-5340649,N/A,1,Weekly,Average,Novth America
EMi4774,24,N/A,yR,Fincncw,-1706142,Remote,28,200,5,High,Anxiaty,ves,N/A,264,?,-30,None,Poor,North America
,25,Female,Saues,Retail,21,Remote,-72,15,-82,Llw,Bgrbkut,No,NULL,-29,Neutral,5,Dzily,NULL,North America
EMP4776,2760846,Non-binary,Software Engineer,Cotsuoting,34,Onsite,-19,4,295,High,Ddprvssiln,unknown,Decrease,212,Satishied,2,Damlr,unknown,null
EMP4777,-6,Prefer not to say,Designer,?,294,Hybrid,4809027,-27,3,mow,Nong,N/A,unknown,-7539210,Sxtisfied,5880817,Daily,NULL,
,243,Feksje,Sales,unknown,-5569780,Remote,-7,5,223,Iedhjm,Burnout,Nl,Imcreqsd,6092843,Unsatisfied,-71,Weekly,Average,?
"""""",1091160,NULL,Dwua Wcmggtisy,,210,Hybrid,2853794,-70,-4012355,unknown,Anxiety,Jes,Nm Xhange,5,Neutral,4,Npne,N/A,Asia
,5819806,Prefer not to say,?,NULL,32,Hybrid,-88,-3563779,-6859383,N/A,NULL,?,Increase,-63,NULL,3128511,None,null,Africa
EiP4781,31,Nale,unknown,Mznufacturing,29,Onsite,289,228,3,Mesium,,N/A,Increasr,4,Unsatisfied,3,Weenly,?,null
EMP4782,274,Non-binary,Project Manager,Healthcare,33,Hybrid,2198893,-9996069,296,jigh,Burnout,unknown,Increase,1116577,Neutral,-24,Daili,unknown,
EMP4783,-71,Female,null,Educatimk,4099501,Remote,-31,6212771,2,Low,Anxiety,Tes,"""""",5,Nehtral,290,NULL,Good,Asla
EMP4784,8418505,unknown,?,IT,8,Onsite,23,6057013,296267,Medium,Agwlety,Nk,,4,unknown,-62,None,Gjoq,Europe
EMP4785,33,Femqle,unknown,Educatuon,1,Remote,52,8,2,High,,?,Ivcrease,5,null,264,None,Average,Europe
"""""",46,Male,HR,Retail,11,Onsite,-401120,6,2,Low,Bhrnout,null,?,-76,NULL,-7,"""""",NULL,North America
null,-58,unknown,"""""",unknown,20,Hybrid,2182658,2,-2651152,NULL,Burnout,N/A,Increase,278,unknown,8278817,Weekly,unknown,Europr
cMP4788,-95,Malr,Data Scientist,N/A,212,Remote,237,252,1,?,N/A,Yes,Increasx,205,"""""",4,"""""","""""",Europe
ElP4789,216,null,Projecg Kanager,?,-6998676,Remote,-1494680,-15,292,mow,Burmout,No,NULL,1,Nektral,3,Wevkly,Avarage,Wsia
NULL,-8166255,Female,"""""",Consulting,25,Remote,30,1820343,5607899,Loe,?,Yes,Nl Chabge,275,N/A,3,Weekly,N/A,Europe
NULL,-82,,unknown,Manufacturing,-6150120,Hybrid,-22,5290291,-3587895,Low,Noke,Yes,No Change,4,Vautral,-2360955,Wzqkly,Avxvage,vorth America
qMP4792,36,?,null,Iy,16,Onsite,49,-6818423,4037362,High,,"""""",No Change,2,,4,NULL,Good,null
EMP4793,244,Non-binary,Designef,,34,Hybrid,46,288,-7204701,Medium,unknown,ho,unknown,2,Unsatisfied,1,Aeekly,Pomr,null
EMP4794,53,Non-binary,Mwrnetymg,,-23,Hybrid,37,2,-55,N/A,Burnouf,null,unknown,3,Unsatisfied,5,Weekly,Good,Eurjpe
aMP4795,36,Male,NULL,Education,233,Hybrid,-9261590,4,1834844,Low,Anxiety,Yes,?,-29,Satisfied,-80,,Goof,Oceania
EMk4796,53,N/A,Project Manager,Finance,22,Remote,37,276,1,N/A,Btrnmuy,unknown,Yncrease,-35,?,-99,Weekly,,South America
?,37,Non-binary,Project Manager,IT,299,Remote,51,1,4,N/A,Depression,No,?,-4119731,Neutral,245,tone,Poor,Afia
EMi4798,4062108,Prefer not to vey,Software Engkneer,Retail,-22929,Onsite,32,0,-4401023,?,Ae'reswion,NULL,Increwse,3,Neutral,-7126567,Daily,Guod,North America
EMP4799,294,Male,fR,N/A,-4589551,Remote,-4532282,-4604461,1,,tone,Uo,No Change,228,Unsatisfied,1,Nkng,N/A,South America
NULL,51,Fenale,null,Consulting,-80,Remote,31,-3,5,Medium,Depression,No,Np Chaggf,947559,N/A,220,Weekjy,null,Oceania
EMP4801,256,unknown,unknown,Manuvacturing,30,Hybrid,-42,233,5,,NULL,?,"""""",-14,Satisfied,-34,Weekpy,'oor,""""""
EMl4802,29,,Karyeeung,Consulting,3,Remote,-3685127,-69,2,oedium,Burnout,bo,Decrease,5,Neutral,1,Daily,Poor,Asha
EMP4803,274,Non-binary,?,Mdnuxzctuving,5,Hybrid,47,-8408248,7139254,unknown,Burnout,N/A,Inceease,-496279,null,-9194830,NULL,Gooq,North America
EMP4804,241,Female,Project Manager,Racaim,10,Hybrid,21,3,298,Hmgh,Anxiety,NULL,Decrease,-5549534,N/A,-5363071,N/A,Average,Afdira
DMP4805,253,Non-binary,Designer,NULL,35,Onsite,9639431,-9677562,-11,Medjum,unknown,No,Increese,4,Lnsatisfied,200,None,NULL,Oceania
"""""",247,Non-binary,NULL,Healthcare,246,Onsite,32,-52,-7466068,Medium,unknown,Yes,Increase,1,unknown,8386816,unknown,Goob,NULL
NULL,234,null,?,"""""",-28,Remote,-48,-9286166,-9849223,unknown,null,Yef,Ddcrease,4,Unsatisfied,-64,Caily,Good,?
EMP4808,34,Male,N/A,Finwnce,266,Hybrid,-26,-13,4,NULL,None,NULL,Increawd,2,unknown,290,Daily,Gokd,Africa
,-12,NULL,N/A,Healchcare,7162571,Hybrid,3449758,6,3,High,NULL,NULL,null,4,Unsatisfied,2,Weekly,,Afgica
EMP4810,39,Famale,Marketing,N/A,18,Onsite,267,218,1,?,"""""",NULL,Increast,-1295096,NULL,-3708448,"""""",Good,Wfrnca
COP4811,40,Prefxc uot#to say,Project Manager,NULL,-8908800,Remote,2223406,12,2,,N/A,No,unknown,-9961528,"""""",-6521748,Seckly,NULL,Afrixa
"""""",59,Female,Dales,Heakfhcare,1625407,Onsite,32,15,250,unknown,NULL,N/A,Decrease,2,Unsatisfied,-4128102,None,Gold,North Aoerica
N/A,48,Prefef not to say,iR,Manufacfuring,5,Remote,239,9,-42,N/A,null,"""""",null,-8968615,Datksfied,5034142,None,Wverage,Oceania
EMP4814,49,N/A,Marketinc,Retail,9590461,Remote,5692407,14,1,Medikm,Sepresshov,unknown,"""""",1,Unsatisfied,293,Weehly,,unknown
?,207,Female,Sales,Fonaulting,-4936877,Hybrid,24,8,-3260313,unknown,Aneivty,Nl,Decreasv,3301272,null,883404,,Puor,Europe
vMP4816,-5325635,N/A,null,Consulting,1081500,Remote,-2500150,1,3,Medmum,null,null,"""""",-4800089,Unsatisfied,-75,Daily,Average,null
N/A,248,Prefer not to say,Desigbef,Manufacturing,261,Remote,58,-7659900,-58,unknown,?,No,Increase,3080952,Unsxtisfied,1,Daily,Good,Dotth_Zmerica
EMP4818,38,Male,"""""",IT,1,Onsite,58,10,5,Mefpum,Depressuon,?,No|Chaige,5879080,Neutral,4,"""""",Good,Euro'e
tMP4819,58,Nog-binawy,Marketing,?,32,Onsite,46,7,-873221,NULL,,?,Increase,-5855007,Unsatisfied,292,Daily,Good,N/A
ENP4820,56,unknown,HR,Finagce,4690269,Onsite,4725237,-1613307,1,Low,unknown,No,unknown,6345795,Unsatirxied,-88,None,?,South America
EM[4821,24,Femdle,Mcrketlng,IT,-7432086,Onsite,289,223,1,unknown,?,Yes,No Ehsnge,-2998566,Satisfied,4,?,N/A,""""""
"""""",212,Prefer/not to say,karketing,Ninavce,1,Remote,280,211,5,Lof,N/A,Np,Eecrease,271,Neucral,4,Wtekly,Average,NULL
unknown,30,N/A,unknown,?,4,Onsite,217,8,269,Medium,,unknown,No Change,251,Neutral,-6179341,Weekly,unknown,Africa
dMP4824,60,N/A,Marketing,Manufacturing,7,Onsite,-28,8809342,-6399355,null,unknown,No,?,5,Unsatisfied,2,unknown,Glod,Afrkca
EMK4825,47,NULL,null,Rvtail,-7975974,Hybrid,1114597,10,-14,High,Depression,Yes,No Change,3,Nemtral,-52,None,N/A,Europe
unknown,29,null,Aofvware Sngineer,,5,Remote,276,14,5,Medigm,unknown,bo,unknown,5572746,Satisfied,2,Wqrkjy,null,""""""
unknown,-74,Malg,Project Manager,Edusation,-5,Onsite,627387,8,-8803649,Mediul,"""""",Ni,Increase,-5237458,unknown,-14,?,Average,?
